place_name,keywords,data_type,theme_id,open_info,fee,info,contact,address,coordinate_y,coordinate_x,주차
안재홍 집터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 새문안로 29,37.5686092,126.9671013,
어니스트 베델 집터(1),"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 송월길 52,37.5714397,126.965541,
여운형 집터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 창덕궁1가길 7,37.57960652,126.9878508,
옛 러시아 공사관,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 정동 15-3,37.56807,126.97158,
옛 천도교 중앙총부 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 율곡로3길 49,37.57791585,126.9823352,
오화영 사택 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 사직로8길 48,37.57378955,126.9738224,
용성스님 거주터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 율곡로10길 87,37.5736286,126.9917643,
유림 묘소,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 강북구 수유동 산 127-3,37.64430234,127.0027374,
육군무관학교 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 새문안로3길 12,37.5712531,126.9727649,
육영공원 터 독일영사관 터 독립신문사  터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 서소문로11길 50,37.5649858,126.9735077,
"육영공원, 독일영사관, 독립신문사 터","역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 서소문로11길 50,37.56485713,126.9735596,
이동녕 주석 집터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 서순라길 21,37.5715075,126.9938204,
이범진 열사 집 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 소공로 70,37.56153037,126.981929,
이범진 열사 집터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 소공로 70,37.56158638,126.981967,
이봉창 집터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 용산구 백범로 275,37.54062722,126.9602145,
이상재 집터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 북촌로 21,37.5786486,126.9850063,
이재명 의사 의거 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 명동길 83,37.56441046,126.9867485,
이재명의사 의거 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 명동길 83,37.5643878,126.9867124,
이준 집터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 율곡로 53,37.5765216,126.985038,
이충순 자결터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 세종대로7길 57-1,37.5619693,126.9717683,
"이회영, 이시영 6형제 집터","역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 명동11길 8-2,37.56446,126.98595,
"이회영,이시영 6형제 집터","역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 명동11길 8-2,37.5644953,126.9859474,
이회영기념관,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 사직로6길 15,37.57318,126.96585,
장충단 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 장충동2가 197-1,37.5582731,127.0048925,
"정동, 신문명과 구국운동의 중심 ","액티비티, 역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 세종대로 125,37.567764,126.97676,
정동교회 이필주 사택 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 정동길 46,37.56523797,126.973053,
정미의병 발원터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 세종대로9길 42,37.5614004,126.9735386,
정미의병 발원터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 세종대로9길 42,37.5614004,126.9735386,
정인보 집터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 새문안로3길 30,37.57276574,126.9732376,
조선건국동맹 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 삼일대로 467,37.575818,126.9863588,
조선물산장려회 회관 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 인사동10길 11,37.57435159,126.9855478,
조선어학회 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 율곡로3길 74-17,37.5789785,126.9831377,
조선일보 창간 사옥 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 청계천로 57,37.5688828,126.9840284,
"종로/인사동, 민족운동의 중심","액티비티, 역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 돈화문로5가길 4,37.570927,126.991875,
주시경 마당,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 새문안로3길 30,37.5722,126.97323,
중명전,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 중구 정동길 33,37.5663939,126.9725387,
중앙고보 숙직실 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 창덕궁길 168-4,37.58331198,126.9867943,
지청천 장군 집터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 삼청로 124-1,37.586533,126.9817772,
진단학회 창립터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 북촌로4길 7,37.5802888,126.985969,
천도교 중앙대교당,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 삼일대로 457,37.5752224,126.9857887,
최시형 순교 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 돈화문로 26,37.5710409,126.9922042,
취운정 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 북촌로 112,37.5865436,126.9852374,
탑골공원(파고다공원),"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 종로 99,37.571303,126.988281,
탑골공원(파고다공원),"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 종로 99,37.571303,126.988281,
태화관 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 인사동5길 29,37.5720996,126.9848329,
태화관 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 인사동5길 29,37.5720996,126.9848329,
한남서림 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 인사동길 34,37.57358117,126.9856012,
한성도서주식회사 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 우정국로 65,37.5749142,126.9827071,
"한성오 집터 - 국민대회, 한성정부 준비거점 ","역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 사직로 119-1,37.5759683,126.9720012,
한성정부 유적지,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 자하문로 1,37.57633,126.97228,
한성정부 유적지,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 자하문로 1,37.5762898,126.9723387,
황성신문 터,"역사 탐방, 힐링",seoul,1708329847347,,,,,서울특별시 종로구 우정국로 7-2,37.5696249,126.9826474,
10.29기억과안전의길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 용산구 이태원로 173,37.53458437,126.9933948,
88볼링길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 중랑구 망우로 240,37.594715,127.079094,
가로수길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 강남구 압구정로 126,37.52399,127.02241,
가인김병로길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 도봉구 도봉로136길 7,37.659233,127.04125,
간송전형필길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 도봉구 시루봉로 206,37.66731191,127.0334082,
감고당길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 율곡로3길 84,37.57946544,126.9821631,
강감찬대로,액티비티,seoul,11101850,,,,,서울특별시 금천구 독산동 996-5,37.47894502,126.8990181,
강경대거리,액티비티,seoul,11101850,,,,,서울특별시 서대문구 거북골로 19-1,37.58030788,126.9250461,
겸재길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 필운대로 59,37.581387,126.96848,
고척스카이로,액티비티,seoul,11101850,,,,,서울특별시 구로구 경인로 408,37.498085,126.86504,
고하길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 창덕궁길 191,37.58330965,126.9852483,
구상시인길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 영등포구 63로 50,37.51889619,126.9406324,
국기원길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 강남구 테헤란로 119-2,37.499012,127.03105,
국악길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 강남구 개포로 225-2,37.478794,127.047485,
국악로,액티비티,seoul,11101850,,,,,서울특별시 종로구 청계천로 133,37.56839083,126.9923848,
권애라로,액티비티,seoul,11101850,,,,,서울특별시 은평구 불광로 37,37.61110639,126.9298493,
김근태길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 도봉구 노해로66길 21,37.64946642,127.0474068,
김대중평화로,액티비티,seoul,11101850,,,,,서울특별시 영등포구 의사당대로 13,37.52854375,126.9191193,
김수영길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 도봉구 방학로 251,37.66142468,127.0240035,
끼리끼리1길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 마포구 양화로 183,37.55826228,126.9256623,
끼리끼리2길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 마포구 양화로 189,37.55839288,126.9258385,
끼리끼리3길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 마포구 동교로 234,37.56064692,126.9242349,
끼리끼리4길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 마포구 동교로 251,37.56239699,126.9243844,
끼리끼리5길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 마포구 동교로 234,37.56072866,126.9242332,
남이장군로,액티비티,seoul,11101850,,,,,서울특별시 용산구 원효로 57,37.53344708,126.9502551,
남쿠칭로,액티비티,seoul,11101850,,,,,서울특별시 구로구 새말로 110,37.50656,126.89232,
넥타이마라톤로,액티비티,seoul,11101850,,,,,서울특별시 구로구 디지털로 241,37.481384,126.89235,
노벨길(경의선숲길 연남동방면),"액티비티, 힐링",seoul,11101850,,,,,서울특별시 마포구 동교로 230,37.56041782,126.9242814,
노벨길(경의선숲길 홍대입구역방면),"액티비티, 핫플레이스, 힐링",seoul,11101850,,,,,서울특별시 마포구 동교로 226,37.56026328,126.9240109,
레드로드,액티비티,seoul,11101850,,,,,서울특별시 마포구 토정로 67,37.54536472,126.9186793,
로데오거리,액티비티,seoul,11101850,,,,,서울특별시 강동구 천호대로 1027,37.53794028,127.1266703,
리버사이드길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 강남구 도산대로 313,37.52240777,127.0358229,
무계정사길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 창의문로9길 1,37.59274244,126.964032,
무역대로,액티비티,seoul,11101850,,,,,서울특별시 강남구 개포동 146-5,37.486156,127.07555,
무지개길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 서초구 사평대로 362,37.50374347,127.0229501,
문방무리길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 강동구 천호대로 991,37.539225,127.1225097,
박수근길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 청계천로 341,37.57004737,127.0158492,
백초월길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 은평구 진관길 1,37.64237,126.93861,
베트남퀴논길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 용산구 녹사평대로32길 25,37.53354806,126.9903499,
삼농송석도길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 구로구 오류로 72,37.490997,126.84081,
서울장미길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 중랑구 동일로 961,37.61650114,127.0757584,
서일대학길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 중랑구 용마산로90길 3,37.58792812,127.0962039,
성산천길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 마포구 상암동 1537-3,37.55862028,126.8925262,
소나무길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 대명길 46,37.58292227,126.99891,
소방영웅길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 서대문구 통일로 441,37.58822416,126.9448356,
송강길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 자하문로28길 3,37.58507,126.97031,
송해길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 수표로 104,37.570496,126.98942,
순헌황귀비길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 용산구 청파로47길 1,37.544903,126.97032,
시흥행궁길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 금천구 시흥대로 177,37.44981582,126.9024355,
심산길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 성균관로 21,37.5845111,126.9973298,
아셈길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 강남구 테헤란로 513-2,37.507904,127.05934,
안양천장미길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 구로구 안양천동자전거길 525,37.513874,126.87923,
암사선사유적로,"액티비티, 역사 탐방",seoul,11101850,,,,,서울특별시 강동구 고덕로 33,37.55501121,127.1293023,
앙카라길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 영등포구 의사당대로 166,37.516964,126.928925,
여성독립운동가길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 율곡로 33,37.57575682,126.9830771,
옥류동천길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 자하문로 23,37.57817,126.9716,
옹기테마길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 중랑구 신내로21길 6,37.61747263,127.0905117,
우당이회영길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 중구 명동길 73,37.56413504,126.9861163,
우림맛솜씨길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 중랑구 용마산로115길 127,37.59735871,127.0929952,
월드컵천길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 마포구 성산동 342-2,37.56243128,126.8991839,
윌로비로,액티비티,seoul,11101850,,,,,서울특별시 강동구 고덕동 302-3,37.56291882,127.1570497,
유관순길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 용산구 녹사평대로40나길 16,37.53507837,126.9883276,
유네스코길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 중구 명동길 14,37.5636589,126.982349,
유일한길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 구로구 연동로 271,37.48418,126.822266,
이씨레물리노길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 구로구 가마산로27길 7,37.497494,126.89162,
이어령길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 평창30길 27,37.61244878,126.9749461,
이중섭거리,액티비티,seoul,11101850,,,,,서울특별시 중랑구 망우로 474,37.60056412,127.1048404,
이호철길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 은평구 불광로 136,37.6189807,126.9327564,
잣절공원길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 구로구 고척로21나길 2,37.503086,126.84563,
전태일길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 도봉구 해등로 218,37.65801513,127.0329102,
전태일평화시장길,"쇼핑, 액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 동호로 395,37.56963539,127.0020294,
정선옹주길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 구로구 오리로21길 2,37.500744,126.829,
정지용길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 은평구 진흥로 178,37.60832229,126.9294668,
주꾸미골목,액티비티,seoul,11101850,,,,,서울특별시 강동구 천호대로 1032,37.53746174,127.1264123,
차미리사길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 도봉구 노해로 140,37.64724926,127.0257039,
천호자전거거리,액티비티,seoul,11101850,,,,,서울특별시 강동구 천중로 6,37.54603776,127.1220451,
청담문화거리,"문화 예술, 액티비티",seoul,11101850,,,,,서울특별시 강남구 선릉로 846,37.527786,127.040794,
측백나무길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 구로구 구로동로7길 54,37.486652,126.88354,
프랑스로,액티비티,seoul,11101850,,,,,서울특별시 서대문구 서소문로 43-12,37.561165,126.96576,
하니사랑길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 강동구 성내로6길 31,37.52858903,127.122518,
하니희망길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 강동구 성내로3길 18,37.530964,127.12288,
한글길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 자하문로 2,37.57619348,126.9725755,
한글로,액티비티,seoul,11101850,,,,,서울특별시 종로구 자하문로 152,37.58946159,126.967032,
한무숙길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 종로구 혜화로 23,37.5878312,126.9997852,
한성백제로,액티비티,seoul,11101850,,,,,서울특별시 송파구 올림픽로 383,37.51764,127.112816,
함석헌길,"액티비티, 힐링",seoul,11101850,,,,,서울특별시 도봉구 도봉로 527,37.652435,127.03693,
(01코스)맑은 물이 흐르던 개천,힐링,seoul,11101174,,,,,서울특별시 중구 세종대로 110,37.56612732,126.9774572,
(02코스)한강을 만나러 갑니다,힐링,seoul,11101174,,,,,서울특별시 성동구 왕십리로 190-1,37.554644,127.0437463,
"(03코스)백제 건국의 꿈, 풍납토성",역사 탐방,seoul,11101174,,,,,서울특별시 광진구 강변역로 60-2,37.53466935,127.0948387,
"(04코스)백제의 부흥기, 왕릉에 올라서다",역사 탐방,seoul,11101174,,,,,서울특별시 송파구 올림픽로35길 104,37.52085192,127.1035791,
"(05코스)강남의 발전, 영동대교 건설",역사 탐방,seoul,11101174,,,,,서울특별시 송파구 올림픽로 240,37.51277436,127.0991636,
"(06코스)강물은 흘러간다, 제3한강교 밑을",역사 탐방,seoul,11101174,,,,,서울특별시 성동구 왕십리로 58,37.54274375,127.0442886,
"(07코스)삼남대로의 시작, 동작진과 노량진",역사 탐방,seoul,11101174,,,,,서울특별시 용산구 독서당로6길 16,37.52930551,127.0080204,
(08코스)정조 행차의 길목-노량진과 남태령,힐링,seoul,11101174,,,,,서울특별시 동작구 상도로 369,37.49590609,126.9542269,
(09코스)어서와! 서울 이곳은 처음이지?,역사 탐방,seoul,11101174,,,,,서울특별시 마포구 마포대로 34,37.53926316,126.9459394,
(10코스)한강의 변신은 무죄!!,역사 탐방,seoul,11101174,,,,,서울특별시 마포구 월드컵로 240,37.5697243,126.8989802,
(11코스)물을 거슬러 마포에 다다르다.,역사 탐방,seoul,11101174,,,,,서울특별시 강서구 양천로 559,37.55723418,126.8625106,
(12코스)만리동 너머 젓갈장수 걷던 길,힐링,seoul,11101174,,,,,서울특별시 영등포구 여의나루로 126,37.5265321,126.9327583,
1코스(녹색역사길),"액티비티, 역사 탐방, 힐링",seoul,11102818,,,,,"서울특별시 중구 퇴계로 33, (남대문로5가)",37.55647805,126.9687954,
2코스(녹색보행길),"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 남대문시장4길 21, (남창동)",37.55729578,126.9763074,
경희궁,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 새문안로 45, (신문로2가)",37.57085604,126.968631,
광장간이 화장실,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 용산구 다산로 8-11, (한남동)",37.54630967,127.0042833,
국립극단,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 용산구 청파로 373, (서계동)",37.55291423,126.9685207,
국립극장,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 장충단로 59, (장충동2가,국립극장)",37.55278416,126.9996044,
남산 서울타워,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 용산구 남산공원길 105, (용산동2가,YTN서울타워)",37.55107263,126.9878925,
남산공원,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 삼일대로 231, (예장동,서울시청남산별관)",37.55112695,126.9925115,
남산공원 1호터널 화장실,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 남산공원길 125-54, (예장동)",37.55189406,126.9880442,
남산공원 목멱산방 화장실,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 남산공원길 649, (회현동1가)",37.55383286,126.9837951,
남산공원 장충체육회 화장실,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 중구 장충동2가  산 14-21번지,37.55122052,126.9966168,
대현산 화장실,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 성동구 독서당로57가길 24, (금호동1가)",37.55309235,127.0284945,
대현산공원,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 성동구 독서당로63길 51,37.55429407,127.0292285,
덕수궁,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 세종대로 99, (정동,덕수궁)",37.56505492,126.9765744,
덕수궁 대한문,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 세종대로 99, (정동,덕수궁)",37.56505492,126.9765744,
돈의문 박물관마을,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 송월길 14-3, (신문로2가,국도빌딩)",37.56877931,126.9684915,
돈의문 역사관 화장실,"액티비티, 역사 탐방, 힐링",seoul,11102818,,,,,"서울특별시 종로구 송월길 14, (신문로2가)",37.56877455,126.9683796,
매봉산공원,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 중구 신당동  산 51번지,37.54475984,127.007633,
무무대전망대,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 종로구 옥인동  산 3-13번지,37.58380254,126.9634317,
백범광장,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 삼일대로 231, (예장동,서울시청남산별관)",37.55552404,126.97872,
서소문역사공원,"액티비티, 역사 탐방, 힐링",seoul,11102818,,,,,"서울특별시 중구 칠패로 5, (의주로2가,서소문공원)",37.5606834,126.9694223,
서울로7017,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 중구 퇴계로 33,37.55671717,126.9708628,
서울로7017 화장실,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 퇴계로 33, (남대문로5가)",37.55583395,126.9683754,
서울숲,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 성동구 뚝섬로4길 14, (성수동1가)",37.53901558,127.0501474,
서울숲 곤충식물원,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 성동구 성수동1가 685-715번지,37.54147923,127.0397495,
서울숲 한강전망대,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 성동구 성수동1가 642-20번지,37.53818143,127.0417625,
서울숲관리소 화장실,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 성동구 뚝섬로 273, (성수동1가)",37.54298589,127.0417182,
서울시도시건축전시관,"문화 예술, 액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 세종대로 119, (정동)",37.56698611,126.9767054,
서울시립미술관,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 덕수궁길 61, (서소문동,서울시립미술관)",37.56424965,126.9737677,
수도박물관,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 성동구 왕십리로 27, (성수동1가)",37.54025423,127.0426625,
안중근의사 기념관,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 소월로 91, (남대문로5가)",37.55350315,126.9803418,
안중근의사 기념관 화장실,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 용산구 후암동 30-183번지,37.55389675,126.9806843,
용산도서관,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 용산구 두텁바위로 160, (후암동,용산도서관)",37.55202854,126.9801369,
운경고택,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 인왕산로 7, (사직동)",37.57507963,126.9668061,
유관순기념관,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 중구 통일로4길 30-1, (순화동)",37.56451802,126.9702896,
윤동주문학관,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 창의문로 119, (청운동,윤동주문학관)",37.59214369,126.9671657,
응봉공원 금호산화장실,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 중구 신당동 351-104번지,37.55040438,127.0134363,
응봉공원 금호산화장실2,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 성동구 금호산15길 17-1, (금호동2가)",37.55327666,127.0172285,
응봉공원 금호산화장실3,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 중구 신당동 333-771번지,37.5549063,127.0167878,
응봉산인공암벽공원,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 성동구 독서당로60길 13-1, (응봉동,응봉암벽등반공원)",37.54795521,127.0297665,
인왕산 등산로입구 화장실,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 종로구 무악동 46-1894번지,37.57740434,126.9611504,
인왕산 초소책방,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 종로구 인왕산로 172,37.58610943,126.9642299,
인왕산 호랑이동상,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 종로구 누상동  산 1-27번지,37.57914549,126.9623803,
인왕산공원 청운지구,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 창의문로 119, (청운동,윤동주문학관)",37.59127508,126.96643,
창의문,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 창의문로 118, (부암동)",37.59259222,126.9665265,
창의문안내소 화장실,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 창의문로 42, (청운동)",37.5928543,126.9668435,
청운공원 화장실,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 종로구 청운동 7-2번지,37.59120277,126.9661848,
청운대 화장실,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 종로구 부암동 16-3번지,37.59628757,126.9728634,
한국사회과학도서관,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 인왕산로1길 25, (사직동,한국사회과학자료원)",37.57366724,126.964421,
홍난파가옥,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 송월1길 38, (홍파동)",37.57161975,126.9650981,
환기미술관,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 자하문로40길 63, (부암동)",37.59409056,126.9661607,
황학정,"액티비티, 힐링",seoul,11102818,,,,,"서울특별시 종로구 사직로9길 15-32, (사직동)",37.57762224,126.9640019,
후암동 전망대,"액티비티, 힐링",seoul,11102818,,,,,서울특별시 용산구 후암동 30-121번지,37.55161995,126.981344,
강동그린웨이 가족캠핑장,액티비티,seoul,100200,,"강동그린웨이 가족캠핑장은 4인 이용 1사이트 기준으로 오토캠핑장 21,000원, 이팝캠핑장 13,000원 등으로 저렴하게 즐길 수 있습니다.

* 이용인원은 4인 기준입니다.
* 캠핑장의 전기사용은 가능합니다.(단, 연결선은 준비해 오셔야 합니다.)
- 연결선은 최소 10m 이상으로 준비하셔야 편리합니다.
- 전기용량이 부족한 관계로 전력사용량이 높은 제품은 사용을 자제해 주시기 바랍니다.(차단기 작동으로 사용이 제한될 수 있습니다.)
* 강동그린웨이 가족캠핑장은 피크닉장 또는 바베큐장이 별도로 없습니다.(모든 취사는 텐트 옆에서만 가능합니다.)
* 단체야영 문의 : 02-2045-7880",,,서울특별시 강동구 천호대로206길 87,37.53606739,127.1524018,
난지 캠핑장,액티비티,seoul,100200,,"시민 부담 완화를 위하여 요금체계를 조정했습니다. 입장료‧대여료 등 복잡했던 요금체계 대신, 예약 시 시설 이용료만 결제하면 되도록 하여, 불필요한 요금 부담을 줄여 이용요금도 한결 저렴해졌습니다.
이용요금은 ‘일반ㆍ프리캠핑’은 15,000~20,000원, ‘글램핑존’은 100,000원이며, ‘바비큐존’ 10,000~20,000원, 캠프파이어존 5,000~10,000원으로, 서울시 내 캠핑장 요금 수준에 맞추어 책정되었습니다.",,,서울특별시 마포구 한강난지로 28,37.56984143,126.8721304,
